Job Title,Salary Estimate,Company Name,Location,Job Description,Rating,Size,Founded,Type of ownership,Industry,Sector,Revenue
Associate Data Science Analyst - CV Data Science,$73K - $109K (Employer est.),Mayo Clinic3.9 ★,"Rochester, MN","Why Mayo Clinic

Mayo Clinic has been ranked the #1 hospital in the nation by U.S. News & World Report, as well as #1 in more specialties than any other care provider. As we work together to put the needs of the patient first, we are also dedicated to our employees, investing in competitive compensation and comprehensive benefit plans – to take care of you and your family, now and in the future. And with continuing education and advancement opportunities at every turn, you can build a long, successful career with Mayo Clinic. You’ll thrive in an environment that supports innovation, is committed to ending racism and supporting diversity, equity and inclusion, and provides the resources you need to succeed.


Responsibilities

This position utilizes data analysis, data mining, pattern analysis, data visualization, reporting, and data management skills. Supports projects under close supervision of senior data analysts or data scientists. Types of work include descriptive analytics, data query scripting, data analysis, data engineering, visualizations, and forecasting.

Other responsibilities:
Provides data insights for business problems that can be approached with analytics techniques to collect, explore, and extract insights from structured and unstructured data.
Has basic expertise in the data science methods used to analyze data, and knowledge of data types, topics, and scientific challenges and approaches.
Executes analytical procedures in the framework of a specific project work request.
Modifies scripts or software applications to support data management, data extraction and data analysis as required.
Contributes to the interpretation of data analysis and to writing reports.
May help customers understand the data set and provide training and suggestions for improvement on the data request.
Leverages communication and interpersonal skills and works with subject matter experts
Presents findings in easy to understand terms for the business or clinical practice.

Qualifications

Bachelor’s degree in a domain-relevant field such as engineering, mathematics, computer science, statistics, physics, data science, health science, or other analytical/quantitative field.Ability to develop predictive models to address various business problems through leveraging advanced statistical modeling, machine learning, or data mining techniques, is preferred. Demonstrated application of several problem-solving methodologies, planning techniques, continuous improvement methods, and analytical tools and methodologies (e.g. machine learning, statistical packages, modeling, etc.) is required. Incumbent must stay current on healthcare trends and enterprise changes. Interpersonal skills and time management skills are required. Requires strong analytical skills and a commitment to customer service.

Exemption Status

Exempt

Compensation Detail

; Education, experience and tenure may be considered along with internal equity when job offers are extended.; $73,029 - 109,450 annually

Benefits Eligible

Yes

Schedule

Full Time

Hours/Pay Period

80

Schedule Details

Monday - Friday, 8:00 am - 5:00 pm

Weekend Schedule

Rarely if there is a business need.

International Assignment

No

Site Description
Just as our reputation has spread beyond our Minnesota roots, so have our locations. Today, our employees are located at our three major campuses in Phoenix/Scottsdale, Arizona, Jacksonville, Florida, Rochester, Minnesota, and at Mayo Clinic Health System campuses throughout Midwestern communities, and at our international locations. Each Mayo Clinic location is a special place where our employees thrive in both their work and personal lives. Learn more about what each unique Mayo Clinic campus has to offer, and where your best fit is.

Affirmative Action and Equal Opportunity Employer

As an Affirmative Action and Equal Opportunity Employer Mayo Clinic is committed to creating an inclusive environment that values the diversity of its employees and does not discriminate against any employee or candidate. Women, minorities, veterans, people from the LGBTQ communities and people with disabilities are strongly encouraged to apply to join our teams. Reasonable accommodations to access job openings or to apply for a job are available.


Recruiter

Jill Squier

Department Title

Research
Show Less
Report",3.9,10000+ Employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD)
"Data Scientist, Analytics",$88K - $110K (Employer est.),Overstock.com Inc.3.3 ★,Remote,"We Are Overstock:
At Overstock.com, we believe that everyone should “Be You!”. Overstock is a community that upholds a culture of understanding, acceptance, and respect. We believe a person’s individuality is at the core of diversity, and those traits, beliefs, and characteristics should be valued and embraced. Living by this ethos is essential to the success of our business. Our goal is to foster a more diverse environment where every employee visibly demonstrates inclusive behaviors and respect for individuals.
This position is eligible for remote work. Currently we can hire employees in the following states: Arizona, California, Connecticut, Florida, Idaho, Kansas, Maine, Massachusetts, Michigan, Minnesota, New Hampshire, New Jersey, New York, North Carolina, Ohio, Pennsylvania, Rhode Island, South Dakota, Texas, Utah, Washington, Wisconsin, Wyoming. This role will have occasional on site expectations.
This influential position supports Overstock's internal search team in extracting insights and trends from Overstock's product search engine. Search is a significant component of Overstock's service and impacts many internal organizations, thus tracking the performance of the search engine and communicating results is the key responsibility of this role; your job will inform many departments on what is working and what isn't – hypothesis testing and statistical modeling will be crucial in supporting your work. Additionally, finding actionable insights is an important responsibility of this role. The analyst will also be responsible for impact analysis on concepts such as product conversion and search engine performance, as well as creating and measuring specific performance metrics. An ideal candidate will have a strong background in manipulating and analyzing large, unstructured data sets, the ability to scrub data and identify noise, as well as possessing excellent abilities in expressing results through data visualization and synopsis.
Job Responsibilities
Hypothesis Testing and the analysis of results
Time Series Analysis
Determine pain points in search effecting customer experience
Obtain, join, scrub, explore, model, and interpret large datasets
Transform and manipulate large dataset to suit the desired analysis
Create reports on user trends, user behavior and product engagement
Data cleaning
Summarizing and presenting data insights to the internal search team, analytics group, and upper management
Perform other duties as required and assigned by manager and upper management.
Follow legal policies as directed.

Job Requirements
Required
o 1-3 years of relevant work experience
o Strong intellectual curiosity combined with a knack for recognizing correlations and trends
o Experience with relational databases and SQL
o Experience with data access BI tools (ie Tableau, VI, Microstrategy)
o Proven track record of hypothesis testing and statistical analyses
o Basic understanding of HDFS and Website tracking
o Experience reporting on user metrics
Preferred
o 3+ years relevant experience
o Experience in E-Commerce
o Strong understanding of R, Python, SAS or Julia
o Experience with Causal Inference
o Natural Language Processing experience
Skills
Command of Microsoft Office applications, particularly Microsoft Excel
Experience with relational databases (SQL, Microsoft Access, etc.)
Familiarity with statistical data analysis (R,SAS, SPSS, Python, etc.)
Python or similar programing experience
Base Salary Range - $88,000 - $110,000
Education
Undergraduate degree in Statistics, Mathematics, Marketing/Business Analytics or another related STEM field
Who We Are:
We’re a passionate group of collaborative problem solvers and creative innovators, working on cutting-edge technology. From building award-winning retail applications (with amazing AR functionality) to creating leading blockchain and machine learning technologies, each of us embodies a unique value and contributes a diverse perspective to the team.
What We Offer:
401k (6% match)
Flexible Schedules
Onsite Health Clinic
Tuition Reimbursement, Leadership Development Program, & Mentorship Program
Onsite Fitness Center
Overstock Women's Network (OWN)
And More…
Benefits vary based on position, tenure, location, and employee election
Physical Requirements:

This position requires you to sit, stand and perform general office functions. You may also be required to lift up to 25 pounds occasionally. Bending, stooping and reaching are also frequently required.
Equal Employment Opportunity:

It is our policy to provide equal employment opportunity for all applicants and associates. This policy includes our commitment to ensure that all employment decisions are made without regard to race, color, religion, gender, national origin, disability, pregnancy, veteran status (including Vietnam era veterans), age, sexual orientation, gender identity, or any other non-job-related characteristic protected by law.
Back to Overstock Careers
Show Less
Report",3.3,1001 to 5000 Employees,1999,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$1 to $5 billion (USD)
Deep Learning Algorithm Engineer - New College Grad 2023,$100K - $184K (Employer est.),NVIDIA4.6 ★,"Santa Clara, CA","NVIDIA is seeking software engineers for its Deep Learning Algorithms team to develop and commercialize Artificial Intelligence solutions to diverse real-world problems related to NLP, CV, Speech, Text, Recommendation Systems, etc. Academic and commercial groups around the world are using GPUs to revolutionize AI and data analytics, and to power data centers. Come and help the team building the software which will be used globally. You will have a unique opportunity to interact with the scientific community to implement and improve the latest AI algorithms.
If you have a good understanding for deep learning and a strong algorithmic background, with exposure to computer architecture and performance, then this role may be a great fit for you, as you will be interacting with internal partners, users, and members of the open source community to analyze, define and implement highly optimized AI algorithms. The scope of these efforts includes a combination of implementing new algorithms, performance/accuracy tuning and analysis, defining APIs, analyzing functionality coverage, and other general software engineering work. Ability to work in a dynamic, product-centric environment with excellent interpersonal skills are required, to be successful in this role. If the idea of pushing the boundaries of state-of-the-art research and development excites you? Are interested in getting exposure to the entire DL SW stack? Then come join the team that build GPU-accelerated DL platform used worldwide.
What you’ll be doing:
Develop algorithms for deep learning, data analytics, machine learning, or scientific computing.
Construct and curate large problem specific datasets.
Analyze and improve performance of GPU implementations.
Collaborate with team members and other partners.
Keep up with the latest DL research and collaborate with diverse teams (internal and external to NVIDIA), including DL researchers, hardware and software engineers.
Travel to conferences or visit customers occasionally.
What we need to see:
PhD or Masters or equivalent experience.
Experience in Computer Science, Artificial Intelligence, Applied Math.
Strong Mathematical fundamentals and algorithms skills or experience.
Excellent programming, debugging, performance analysis, and test design skills.
Ability to work independently and manage individuals’ R&D efforts.
Good communication and documentation habits.
Ways to stand out from the crowd:
Deep Learning experience.
Professional experience with DL Frameworks (e.g. TensorFlow, PyTorch, MXNet).
Excellent C/C++ and Python programming skills.
GPU programming (CUDA or OpenCL).
Experience doing performance analysis and tuning.
Exposure to HW architecture, ideally accelerators, and to numerical software.
Project management tools (e.g. JIRA, Git, Microsoft Project).
The base salary range is $100,000 - $184,000. Your base salary will be determined based on your location, experience, and the pay of employees in similar positions.
You will also be eligible for equity and
benefits
.
NVIDIA is committed to fostering a diverse work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.
#deeplearning
Apply Now: click Apply Now
Show Less
Report",4.6,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD)
"AIML - Machine Learning Research Scientist, Health AI",-1,Apple4.2 ★,"Seattle, WA","Summary
Posted: Apr 7, 2023
Weekly Hours: 40
Role Number:200473571
We are looking for an applied research scientist or senior ML engineer with a passion for developing machine learning to transform sensing data from the most worn wearables and devices into intelligent health experiences. You will join a close-knit team of highly accomplished and deeply technical research scientists and engineers focused on delivering cutting edge machine learning technologies to the health space. As a member of this team, you will have the opportunity to use your deep understanding of machine learning, artificial intelligence, and data science to solve challenging technical problems and deliver the next generation of Apple health experiences. You will perform applied research by defining, designing, implementing, and evaluating new machine learning models and algorithms to solve challenging problems involving unique data and objectives. In this role, you will collaborate with highly innovative product teams across Apple, and see projects through to deployment on over 1 billion Apple devices worldwide. The candidate must have demonstrated expertise working with real data and developing end-to-end solutions. We are seeking candidates with demonstrated interest and experience — via publications or products — in developing and applying machine learning methods to health related problems and data. The experience must reflect at least one of these areas: * Optimization, in particular discrete. * Reinforcement learning. * Recommender systems. * Graph neural networks and knowledge graphs. * Generative models for complex data.
Key Qualifications
Ability to distill vague product experiences into concrete problem definitions.
A demonstrated passion for making methods robust, fair, private, efficient, and scalable.
Skilled in explaining and presenting analyses and machine learning concepts to a broad technical audience.
Proficiency developing machine learning solutions using Python and its associated ecosystem — numpy, pandas, TensorFlow, PyTorch, etc. — or other programming language.
Provide , upon request during the actual interview process, 3–5 strong recommendation letters supporting the above mentioned key qualifications
Description
Your responsibilities include: Researching, developing, and implementing the most innovative machine learning techniques mentioned under Key Qualifications applied to unique health data and problems. Actively engaging with the academic community by publishing papers and presenting your work as well as working closely with our partners at Apple. Transferring machine learning solutions to data scientists and engineers on product teams. Providing technical guidance to product teams on the machine learning approaches appropriate for a task.
Education & Experience
PhD in machine learning/data sciences (CS, ECE, Statistics, Operations Research, Math, Economics, or other related fields).
Additional Requirements
2+ years of research experience in academia or industry after the PhD (summer internships could be considered as experience).
Publications in the leading venues for the candidate’s area of expertise from the ones mentioned under Key Qualifications.
Demonstrated abilities in problem formulation, algorithm design, and model building, including statistical analysis and evaluation.
Passion for creating new technologies with high product impact.
Excellent verbal and written communication and presentation skills.
Pay & Benefits
At Apple, base pay is one part of our total compensation package and is determined within a range. This provides the opportunity to progress as you grow and develop within a role. The base pay range for this role is between $131,500 and $243,300, and your base pay will depend on your skills, qualifications, experience, and location.

Apple employees also have the opportunity to become an Apple shareholder through participation in Apple’s discretionary employee stock programs. Apple employees are eligible for discretionary restricted stock unit awards, and can purchase Apple stock at a discount if voluntarily participating in Apple’s Employee Stock Purchase Plan. You’ll also receive benefits including: Comprehensive medical and dental coverage, retirement benefits, a range of discounted products and free services, and for formal education related to advancing your career at Apple, reimbursement for certain educational expenses — including tuition. Additionally, this role might be eligible for discretionary bonuses or commission payments as well as relocation. Learn more about Apple Benefits.

Note: Apple benefit, compensation and employee stock programs are subject to eligibility requirements and other terms of the applicable plan or program.
Apply Now: click Apply Now
Show Less
Report",4.2,10000+ Employees,1976,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD)
Data Scientist,-1,Renewable Energy Systems Limited4.3 ★,Remote,"Description
Do you want to work to make Power for Good?
We're the world's largest independent renewable energy company. We're driven by a simple yet powerful vision: to create a future where everyone has access to affordable, zero carbon energy.
We know that achieving our ambitions would be impossible without our people. Because we're tackling some of the world's toughest problems, we need the very best people to help us. They're our most important asset so that's why we continually invest in them.
RES is a family with a diverse workforce, and we are dedicated to the personal professional growth of our people, no matter what stage of their career they're at. We can promise you rewarding work which makes a real impact, the chance to learn from inspiring colleagues from across a growing, global network and opportunities to grow personally and professionally.
Our competitive package offers rewards and benefits including pension schemes, flexible working, and top-down emphasis on better work-life balance. We also offer private healthcare, discounted green travel, 25 days holiday with options to buy/sell days, enhanced family leave and four volunteering days per year so you can make an impact somewhere else.
The Position
The Data Scientist is responsible for the analysis of data and creation of analytical tools and data science services that meet the needs of our business. This includes the development and delivery of RES’ noise and shadow flicker curtailment software for operational projects, working in close collaboration with colleagues in the Group Engineering Department.
The role provides expert advice on:
Use and applicability of data analysis tools and techniques; and
Use and applicability of machine learning tools and techniques.
Organisational Context
The role sits within the Group Technical Department reporting to the Head of Specialist Services, working on the analysis of data from renewable energy projects at all stages of their project life.
Key Accountabilities
The Data Scientist is responsible for:
Maintaining and developing RES’ noise and shadow flicker curtailment cloud-hosted software
Providing data-driven solutions and guidance to the wider business
Using Python and relevant packages for data analysis, machine learning, and the creation of new analytical tools and data science services
Carrying out technical analysis to optimise the design of a renewable energy project, predict energy production, analyse shadow flicker and noise data, and assess economic viability.
The Data Scientist may also use their skills and experience to support other areas of the business, in any of RES’ regional markets.
Knowledge
Broad knowledge of statistics, data analysis techniques and machine learning
Skills
Ability to listen to customer requirements and design solutions to meet their needs
Experience
Experience of working with a cloud computing platform, such as Microsoft Azure, Amazon Web Services or Google Cloud
Experience of working in the renewables industry or coursework in renewable energy would be an advantage.
Qualifications
Degree in Engineering, Physics, Mathematics, Computer Science or a related discipline
Or a suitable non-vocational background with appropriate experience.
At RES we celebrate difference as we know it makes our company a great place to work. Encouraging applicants with different backgrounds, ideas and points of view, we create teams who work together to solve complex problems and design practical solutions for our clients. Our multiple perspectives come from many sources including the diverse ethnicity, culture, gender, nationality, age, sex, sexual orientation, gender identity and expression, disability, marital status, parental status, education, social background and life experience of our people.
#LI-GF1
#LI-Hybrid
Show Less
Report",4.3,1001 to 5000 Employees,1992,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD)
Co-Founder - Visionary AI Engineer/CTO,$200K - $400K (Employer est.),Still Nameless Inc.,Remote,-1,4.3,-1,-1,-1,-1,-1,-1
Scientific Programmer/Data Scientist,$84K - $117K (Glassdoor est.),University of Minnesota4.2 ★,"Minneapolis, MN","All required qualifications must be documented on application materials.

Required Qualifications:
M.A./M.S. in Computer Science/Math/Statistics/Physics/Informatics or related technical discipline with one or more years of research training in a research or technical environment Experience with Matlab or Python or R.
Experience with SQL or other database technology.
Experience writing code for complex computer programs independently. Please provide a link to samples of your code available online (Github or similar services).
Experience with machine learning and statistical methods.
Demonstrated/documented strong communication skills.

Additional Desirable (not required) Qualifications:
Experience working with messy real-world data
Experience in high-performance computing
Experience working independently and collaboratively in a rapidly changing scientific environment
Skills in data visualization
Research experience in statistics/data science/related fields
Experience publishing scientific papers in conferences/journals
The Institute for Health Informatics (IHI) in the University of Minnesota is seeking a scientific Programmer/Data Scientist to join Dr. Sisi Ma’s research team. Dr. Ma works on computational causal discovery and predictive modeling theory and method development. She also works on the application of these methods in biomedicine and health. This is a Researcher 5 position.

Duties/Responsibilities:
Conduct Analytical Experiments (60%)
Construct datasets from various data sources for research.
Design and implement data processing and analysis infrastructure; Ensure the integrity and security of data, code, and analytical experiments.
Design, setup and run computational experiments to evaluate and benchmark cutting-edge machine learning algorithms.
Design, setup and run computational experiments to execute algorithms on various types of biomedical or healthcare related data.
Algorithm Development (25%)
Implement machine learning, statistical, data-mining, bioinformatics/clinical informatics algorithms.
Develop and modify software and demonstrations.
Create documentation for all software, code and experiments.
Publications and Presentations (10%)
Write or help prepare technical reports and/or publications.
Communicate and present analytical results to customers, scientists and clinicians.
Mentoring Junior Data Scientists (5%)
Applications must be submitted online. To be considered for this position, please click the Apply button and follow the instructions. You will be given the opportunity to complete an online application for the position and attach a cover letter and resume.
Additional documents may be attached after application by accessing your ""My Job Applications"" page and uploading documents in the ""My Cover Letters and Attachments"" section.
To request an accommodation during the application process, please e-mail employ@umn.edu or call (612) 624-UOHR (8647).
The University recognizes and values the importance of diversity and inclusion in enriching the employment experience of its employees and in supporting the academic mission. The University is committed to attracting and retaining employees with varying identities and backgrounds.
The University of Minnesota provides equal access to and opportunity in its programs, facilities, and employment without regard to race, color, creed, religion, national origin, gender, age, marital status, disability, public assistance status, veteran status, sexual orientation, gender identity, or gender expression. To learn more about diversity at the U: http://diversity.umn.edu
Any offer of employment is contingent upon the successful completion of a background check. Our presumption is that prospective employees are eligible to work here. Criminal convictions do not automatically disqualify finalists from employment.
The University of Minnesota, Twin Cities (UMTC)
The University of Minnesota, Twin Cities (UMTC), is among the largest public research universities in the country, offering undergraduate, graduate, and professional students a multitude of opportunities for study and research. Located at the heart of one of the nation's most vibrant, diverse metropolitan communities, students on the campuses in Minneapolis and St. Paul benefit from extensive partnerships with world-renowned health centers, international corporations, government agencies, and arts, nonprofit, and public service organizations.
Show Less
Report",4.2,Unknown,1851,College / University,Colleges & Universities,Education,Unknown / Non-Applicable
"Engineer I, Machine Learning",$93K - $136K (Glassdoor est.),Alltrna,"Cambridge, MA","About Alltrna
Flagship Pioneering has conceived of and created companies such as Moderna Therapeutics (NASDAQ: MRNA), Editas Medicine (NASDAQ: EDIT), Omega Therapeutics (NASDAQ: OMGA), Seres Therapeutics (NASDAQ: MCRB), and Indigo Agriculture. Since its launch in 2000, Flagship has applied its unique hypothesis-driven innovation process to originate and foster more than 100 scientific ventures. In 2021, Flagship Pioneering was ranked 12th globally on Fortune's ""Change the World"" list, an annual ranking of companies that have made a positive social and environmental impact through activities that are part of their core business strategies.
Alltrna is the world's first tRNA platform company to decipher tRNA biology and pioneer tRNA therapeutics to treat thousands of diseases. Alltrna unlocks tRNA biology to correct disease. The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential. Alltrna has an unprecedented opportunity to advance a single tRNA medicine to unify treatment across a wide range of diseases with the same underlying genetic mutation. Alltrna was founded in 2018 by Flagship Pioneering. For more info, visit www.alltrna.com.
About The Role
At Alltrna, we pair high throughput experimental approaches with predictive models to drive and accelerate the development of novel RNA-based therapeutics. We are seeking an innovative, collaborative, and highly motivated ML engineer to join our experienced team in expanding our drug design platform. As a engineer in our Computational & Molecular Biology team, you will work closely with fellow data scientists and molecular biologists to develop and hone sequence-to-function models that leverage in-house assay data. This is a great opportunity for an early career computer scientist, data scientist, or computational biologist to gain end-to-end industry experience in the blooming field of RNA drug discovery from developing and benchmarking algorithms, to training models on in vitro data, and ending in production models that can be used to explore novel compounds.
Core Responsibilities
Developing machine learning models on in vitro sequence-activity measurements
Perform hyperparameter optimization and benchmarking on in-house datasets to evaluate model performance
Support explanatory analyses that promote understanding of model features and design strategies.
Communicate results within and outside Alltrna's Computational Biology team and participate in scientific discussions
Qualifications and skills
Has a graduate degree in Computer Science, Computational Biology, Bioinformatics, Statistics, Mathematics, Physics, or another quantitative field (MS or PhD)
Fluent in Python (+ Pandas, Numpy) and at least one common ML library (TensorFlow/Keras, PyTorch, scikit-learn, etc.)
Familiar with code management (version control/Git, unit tests, Jupyter notebooks, docstrings)
Good verbal, communication, and collaboration skills
Preferred Qualifications:
Experience with one or more of the following deep learning architectures: Transformers, GNNs, VAEs, or GANs
Comfortable working in a cloud-computing environment (AWS, GCP).
Prior experience with hyperparameter optimization and evaluation of machine learning algorithms
Prior model development experience in a research setting, such as a conference publication, thesis work, or previous engineer.
What We'll Offer You
Comprehensive, competitive healthcare and dental coverage through Blue Cross Blue Shield, vision coverage through VSP, family leave, paid time off, 401k retirement plan, disability and life insurance, and fully covered parking/commuter benefits.
A dynamic early-stage work environment and highly interdisciplinary, talented, and collaborative team.
Participation in an unprecedented opportunity to advance a single tRNA medicine to restore disrupted protein production, regardless of target, for thousands of diseases with the same underlying genetic mutation.
Professional growth opportunities through mentoring, training, immersion in cross-functional projects, and opportunities to learn and try new things.
Our Core Values
PATIENTS DESERVE BETTER. We are transforming medicine, boldly building a new future for patients.
CURIOSITY SPARKS DISCOVERY. We ardently explore the unknown, catalyzing new scientific breakthroughs.
COURAGE PROPELS US FORWARD. We take thoughtful risks without fear of failure, growing with each experience.
OUR PURPOSE FUELS US. We each lead and work with focus and passion to design groundbreaking tRNA medicines.
WE ARE ONE TEAM. We are united on trust and collaboration, embracing all voices and experiences.
WE GIVE IT OUR ALL, EVERYDAY, FOR PATIENTS EVERYWHERE. WE ARE ALLTRNA.

Flagship Pioneering and our ecosystem companies are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.
Recruitment & Staffing Agencies: Flagship Pioneering and its affiliated Flagship Lab companies (collectively, ""FSP"") do not accept unsolicited resumes from any source other than candidates. The submission of unsolicited resumes by recruitment or staffing agencies to FSP or its employees is strictly prohibited unless contacted directly by Flagship Pioneering's internal Talent Acquisition team. Any resume submitted by an agency in the absence of a signed agreement will automatically become the property of FSP, and FSP will not owe any referral or other fees with respect thereto.
Show Less
Report",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable
"Data Scientist II, Product Analytics",-1,Expedia Group4.1 ★,"Seattle, WA","If you need assistance during the recruiting process due to a disability, please reach out to our Recruiting Accommodations Team through the Accommodation Request form. This form is used only by individuals with disabilities who require assistance or adjustments in applying and interviewing for a job. This form is not for inquiring about a position or the status of an application.
Data Scientist II, Product Analytics

Are you passionate about data, analytics, and working with top talents to tackle complex problems? If you’re motivated about making an impact by gleaning insights and recommendations that drive product improvements, we want to speak to you!
We are seeking an experienced analytics professional to join our Product Analytics & Experimentation Team, supporting the partner experience platform initiatives in the spaces of partner supply connectivity, promotions and self-service. This will be a mid-level individual contributor role partnering with product managers within the Partner Product org. This role will be supporting key business decisions throughout the product development lifecycle that improves the partner experience to drive bottom-line growth. If you are a self-starter and have shown success in using analytics to drive the innovation and user engagement of a product, this position is for you.
As a Data Scientist, you will collaborate with a multi-disciplinary team on a wide range of problems within the Product Analytics Partner & Marketplace Design team. You will bring scientific rigor and statistical methods to the challenges of business growth and partner experience.

What you'll do:
Apply your expertise in quantitative analysis, data mining, data visualization with a goal of improving partner experience and business results with a religious focus on impactful analytics
Work with multiple stakeholders, manage product analytics projects, and operate within a community of analysts, sharing findings, wins and methodologies
Own end to end process in designing and running experiments; proactively see opportunities and recommend new feature for test and learn
Contribute to tracking measures of success and supporting metrics, build accurate and easy to consume dashboards/reports
Collaborate with the product teams in strategy planning, goal setting and product performance review
Take initiative to identify current and potential problems and opportunities, and recommend the best solution given the trade-offs
Make recommendations with effective presentations of findings through visual displays of quantitative information

Who you are:
2+ years of experience in data mining, statistical modelling and business analysis
Bachelor’s or Master's in an analytical field (STEM); or equivalent related professional experience
Advanced degrees/qualifications in the above are a plus but not essential
Experience with data sciences tools such as SQL, R, Python, and Excel experience is required
Experience with digital analytics tools i.e. Adobe Analytics, and experience with BI tools i.e. Tableau, Power BI
Experience in statistical analysis and A/B testing, predictive modeling, computational systems, and optimization techniques
A strong analytical attitude and problem-solving skills, including the ability to break down complex scenarios into constituent parameters and to translate complex data findings into clear insights. Additionally, the storytelling ability to communicate insights
Demonstrated ability to manage projects and work with different functions (product, strategy, engineering, etc.), identifying needs and managing expectations (meeting deadlines, maximizing impact, and minimizing surprises)
Result-oriented, using the most efficient approach
Curiosity and enthusiasm for making an impact along with strong attention to detail, combined with a high level of initiative and ability to thrive in a multi-tasking, dynamic and fast-paced environment

#L1-NV1
The total cash range for this position in Seattle is $105,500.00 to $148,000.00. Employees in this role have the potential to increase their pay up to $169,000.00, which is the top of the range, based on ongoing, demonstrated, and sustained performance in the role.
Starting pay for this role will vary based on multiple factors, including location, available budget, and an individual’s knowledge, skills, and experience. Pay ranges may be modified in the future.
Expedia Group is proud to offer a wide range of benefits to support employees and their families, including medical/dental/vision, paid time off, and an Employee Assistance Program. To fuel each employee’s passion for travel, we offer a wellness & travel reimbursement, travel discounts, and an International Airlines Travel Agent (IATAN) membership.View our full list of benefits.
About Expedia Group
Expedia Group (NASDAQ: EXPE) powers travel for everyone, everywhere through our global platform. Driven by the core belief that travel is a force for good, we help people experience the world in new ways and build lasting connections. We provide industry-leading technology solutions to fuel partner growth and success, while facilitating memorable experiences for travelers. Expedia Group's family of brands includes: Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Vrbo®, trivago®, Orbitz®, Travelocity®, Hotwire®, Wotif®, ebookers®, CheapTickets®, Expedia Group™ Media Solutions, Expedia Local Expert®, CarRentals.com™, and Expedia Cruises™.
© 2021 Expedia, Inc. All rights reserved. Trademarks and logos are the property of their respective owners. CST: 2029030-50
Employment opportunities and job offers at Expedia Group will always come from Expedia Group’s Talent Acquisition and hiring teams. Never provide sensitive, personal information to someone unless you’re confident who the recipient is. Expedia Group does not extend job offers via email or any other messaging tools to individuals to whom we have not made prior contact. Our email domain is @expediagroup.com. The official website to find and apply for job openings at Expedia Group is careers.expediagroup.com/jobs.
Expedia iscommittedto creating an inclusive workenvironmentwith a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. This employer participates in E-Verify. The employer will provide the Social Security Administration (SSA) and, if necessary, the Department of Homeland Security (DHS) with information from each new employee's I-9 to confirm work authorization.
Show Less
Report",4.1,10000+ Employees,1996,Company - Public,Internet & Web Services,Information Technology,$5 to $10 billion (USD)
Jr Data Scientist,$77K - $105K (Glassdoor est.),Veracity Software3.9 ★,"Iselin, NJ","Job Description :
Data Scientist will join a team responsible for developing advanced analytics products.
Applying data visualization and statistical programming tools to enterprise data to advance and enable the key mission outcomes.
In this role, you will support all phases of analytic work product development, from the identification of key business questions, through data collection, from performing analyses and using a wide range of statistical, machine learning, and applied mathematical techniques to delivery insights to decision-makers.
Experience : 1 – 2 Years
Mandatory Skills And Qualifications :
Master’s Degree in Computer Science or related discipline
Experience with programming languages such as Python, R or SAS
Basic understanding of data extraction, transformation, and loading to support advanced analytics
1 year experience with a wide range of analytics techniques, such as statistics, machine learning, natural language processing, optimisation, simulation, or closely related techniques
Experience developing data pipelines, transforming data, structuring data, extracting data from various databases, and developing algorithms with tools and languages like Python or R
Solid experience with ML algorithms for regression and classification
Or Email us @ info@veracity-us.com
Show Less
Report",3.9,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable
